Participant ID,Age,County,Marital Status,Education Level,Occupation,Monthly Income,Monthly Savings,Savings Group Member,Owns Business,Business Type,Main Business Challenge,Smartphone Access,Internet Access,Number of Dependents,Monthly Health Expenses,Health Insurance,Caregiving in hours/Week,Training Received
634670,41,Wajir,Married,KCSE,Farmer,25571,0,No,No,Agriculture,No Challenge,Yes,Yes,3,1854,No,20,No
826331,44,Nyeri,Married,Diploma,Civil servant,40769,4000,No,No,Agriculture,No Challenge,Yes,Yes,3,1210,Yes,39,No
557828,51,Kisumu,Married,KCSE,Farmer,16432,0,No,No,Agriculture,No Challenge,Yes,No,3,1333,No,21,No
845715,33,Machakos,Married,KCSE,Unemployed,773,100,Yes,No,Agriculture,No Challenge,No,No,4,1463,No,22,Yes
161929,42,Nyeri,Widowed,KCSE,Farmer,19727,1900,Yes,No,Agriculture,No Challenge,Yes,Yes,7,2408,No,56,No
857771,44,Narok,Married,Diploma,Civil servant,43551,0,No,No,Agriculture,No Challenge,Yes,Yes,3,2178,Yes,35,No
852878,45,Kisumu,Married,KCPE,Farmer,26483,0,No,No,Agriculture,No Challenge,No,Yes,3,1758,Yes,31,Yes
985296,54,Machakos,Married,KCSE,Vendor,21262,0,No,No,Agriculture,No Challenge,No,No,3,2195,No,45,No
767689,35,Machakos,Married,Certificate,beauty,17784,2900,No,No,Agriculture,No Challenge,No,No,4,1801,No,54,No
387313,50,Kisumu,Single,KCSE,Casual Labour,18261,2000,Yes,No,Agriculture,No Challenge,No,No,4,1535,No,41,No
187468,46,Kisumu,Married,Certificate,beauty,29993,0,No,Yes,Retail,High Competition,Yes,Yes,1,1344,No,49,Yes
134594,50,Wajir,Married,Certificate,Shop Attendant,16836,2100,Yes,No,Agriculture,No Challenge,Yes,No,9,1221,No,49,No
291703,42,Machakos,Married,KCSE,Casual Labour,20666,3100,Yes,No,Agriculture,No Challenge,Yes,Yes,6,1701,No,36,No
145033,44,Kakamega,Married,KCSE,Casual Labour,14793,0,No,Yes,Agriculture,Poor infrastructure,No,No,3,1556,Yes,25,No
687421,49,Kakamega,Married,KCSE,Farmer,17345,0,No,Yes,Agriculture,No Capital,No,No,7,2687,Yes,49,No
173861,45,Kakamega,Single,KCSE,Farmer,22648,3900,Yes,No,Agriculture,No Challenge,Yes,Yes,5,2406,Yes,31,Yes
807650,48,Narok,Married,Certificate,fashion,19430,3800,No,No,Agriculture,No Challenge,No,No,9,1692,No,38,No
393894,40,Machakos,Married,KCSE,Farmer,28608,0,No,No,Agriculture,No Challenge,No,No,3,1128,No,42,No
664749,59,Machakos,Married,KCSE,Small Business,38236,0,No,No,Agriculture,No Challenge,Yes,Yes,3,1306,Yes,27,No
567016,47,Nyeri,Married,KCSE,Casual Labour,14706,1300,No,No,Agriculture,No Challenge,Yes,Yes,4,1464,No,58,No
178222,31,Mombasa,Married,KCSE,Farmer,15679,0,No,No,Agriculture,No Challenge,Yes,Yes,6,1649,No,27,No
736308,43,Kisumu,Married,KCSE,Vendor,22043,0,No,No,Agriculture,No Challenge,No,No,4,2228,No,40,Yes
910658,52,Wajir,Married,Diploma,Civil servant,36585,0,No,No,Agriculture,No Challenge,Yes,Yes,7,2335,Yes,57,No
893153,53,Mombasa,Married,KCSE,Farmer,16946,2700,Yes,No,Agriculture,No Challenge,Yes,Yes,5,2948,No,53,Yes
644897,44,Nyeri,Married,KCSE,Vendor,18857,2000,Yes,Yes,Casual jobs,High Competition,Yes,Yes,1,1813,No,45,No
754801,58,Machakos,Married,KCPE,Farmer,11224,1000,Yes,No,Agriculture,No Challenge,No,No,7,2605,No,28,No
303981,38,Nakuru,Married,Certificate,fashion,31267,0,No,No,Agriculture,No Challenge,Yes,Yes,2,1979,Yes,22,No
204211,42,Kisumu,Married,KCSE,Farmer,15788,900,Yes,No,Agriculture,No Challenge,Yes,Yes,3,1748,No,24,Yes
286321,58,Narok,Single,Certificate,Small Business,24632,0,No,No,Agriculture,No Challenge,Yes,No,4,1367,No,41,Yes
542111,58,Kakamega,Married,KCSE,Farmer,11282,1200,No,No,Agriculture,No Challenge,Yes,Yes,3,2499,No,50,No
587689,50,Narok,Married,Diploma,Shop Attendant,19947,2000,No,No,Agriculture,No Challenge,No,No,3,2435,Yes,35,Yes
960952,56,Machakos,Married,Diploma,Civil servant,54148,9300,Yes,No,Agriculture,No Challenge,Yes,No,4,2398,Yes,54,Yes
556956,32,Nyeri,Married,KCPE,Farmer,16461,0,No,No,Agriculture,No Challenge,Yes,Yes,4,2669,Yes,43,Yes
950741,56,Nakuru,Married,KCSE,beauty,29656,2700,Yes,Yes,cooperation,No Capital,Yes,Yes,5,2263,No,37,No
129984,40,Kisii,Single,KCPE,Casual Labour,17565,2100,Yes,No,Agriculture,No Challenge,No,No,5,1074,No,32,No
743235,35,Kakamega,Married,KCSE,Farmer,22348,1700,Yes,No,Agriculture,No Challenge,Yes,Yes,2,2075,No,45,Yes
829182,38,Wajir,Married,KCSE,Casual Labour,13774,0,No,No,Agriculture,No Challenge,No,Yes,4,1676,No,53,No
105901,42,Machakos,Married,Certificate,Small Business,35710,0,No,Yes,Agriculture,No Capital,Yes,Yes,3,2590,Yes,45,No
262624,38,Nairobi,Married,KCSE,Small Business,31212,5900,Yes,No,Agriculture,No Challenge,Yes,Yes,5,2195,No,28,No
322317,40,Nakuru,Married,Diploma,Civil servant,48533,0,No,Yes,Agriculture,No Capital,No,No,1,2231,Yes,54,No
393199,34,Nakuru,Married,KCSE,Casual Labour,19016,0,No,No,Agriculture,No Challenge,Yes,Yes,8,1329,No,52,No
793045,39,Kisumu,Married,KCSE,Small Business,22993,0,No,No,Agriculture,No Challenge,No,No,1,1732,No,35,No
245788,46,Narok,Married,KCSE,Casual Labour,12412,0,No,No,Agriculture,No Challenge,No,No,4,1722,No,29,No
738387,43,Kakamega,Divorced,Certificate,Shop Attendant,18487,1700,Yes,No,Agriculture,No Challenge,No,No,4,1768,Yes,27,No
635426,41,Machakos,Married,KCPE,Casual Labour,10035,700,Yes,Yes,Agriculture,No Capital,No,No,2,2218,No,28,Yes
790658,52,Nairobi,Divorced,KCSE,Unemployed,2360,200,Yes,No,Agriculture,No Challenge,Yes,Yes,5,1469,No,47,Yes
123429,58,Kakamega,Married,KCSE,Small Business,26250,5000,No,No,Agriculture,No Challenge,Yes,Yes,8,1423,No,23,Yes
674488,44,Nyeri,Married,KCSE,Small Business,28098,4800,Yes,Yes,Retail,Poor infrastructure,Yes,Yes,6,2347,No,47,No
302380,40,Nairobi,Married,KCPE,Casual Labour,12657,0,No,No,Agriculture,No Challenge,No,No,2,2296,No,38,No
541460,51,Mombasa,Married,KCSE,Unemployed,5885,0,No,No,Agriculture,No Challenge,Yes,No,3,1999,No,46,No
872577,34,Mombasa,Single,KCSE,Farmer,17167,3200,No,No,Agriculture,No Challenge,No,No,3,1250,No,58,No
345127,34,Nakuru,Married,KCSE,Unemployed,5330,0,No,No,Agriculture,No Challenge,No,No,4,2083,Yes,24,No
987700,41,Nyeri,Widowed,KCSE,Small Business,18458,2600,Yes,No,Agriculture,No Challenge,No,No,3,1328,No,40,Yes
860801,54,Mombasa,Married,Certificate,Small Business,33636,0,No,Yes,Casual jobs,Low Customers,Yes,No,3,1654,No,31,No
117347,38,Nakuru,Married,KCSE,Casual Labour,10738,0,No,No,Agriculture,No Challenge,Yes,Yes,2,2305,No,32,No
772280,30,Narok,Married,KCSE,Vendor,19545,0,No,No,Agriculture,No Challenge,Yes,Yes,4,1174,No,60,No
656110,34,Machakos,Single,Certificate,Small Business,43899,0,No,No,Agriculture,No Challenge,Yes,Yes,2,1952,No,37,No
664396,56,Nakuru,Married,KCSE,Farmer,22854,1900,Yes,No,Agriculture,No Challenge,Yes,Yes,6,1841,No,29,No
582315,48,Machakos,Married,Graduate,Small Business,36933,5800,Yes,No,Agriculture,No Challenge,Yes,Yes,1,1632,No,39,No
107967,38,Nyeri,Married,KCSE,Farmer,16816,2300,Yes,No,Agriculture,No Challenge,Yes,Yes,4,1461,No,55,No
997151,46,Kisumu,Married,Diploma,Civil servant,55006,10300,No,No,Agriculture,No Challenge,Yes,Yes,4,1407,Yes,53,No
636159,45,Kakamega,Married,Certificate,fashion,22147,0,No,No,Agriculture,No Challenge,No,No,5,2307,Yes,53,No
325371,49,Nakuru,Married,Diploma,Civil servant,45931,0,No,No,Agriculture,No Challenge,No,No,4,1332,Yes,23,No
308524,37,Nakuru,Married,Graduate,corperative worker,38006,2300,No,No,Casual jobs,Low Customers,Yes,Yes,5,2676,Yes,59,No
829630,56,Machakos,Married,KCPE,Vendor,18889,0,No,No,Agriculture,No Challenge,Yes,Yes,2,1442,No,20,Yes
264685,40,Mombasa,Widowed,KCPE,Farmer,20369,2100,Yes,No,Agriculture,No Challenge,No,No,8,2085,No,36,Yes
652467,50,Mombasa,Married,Certificate,Shop Attendant,20967,1300,Yes,Yes,Casual jobs,No Capital,Yes,Yes,5,1847,Yes,46,No
351537,26,Nakuru,Married,KCSE,Vendor,24385,4200,Yes,Yes,cooperation,Poor infrastructure,No,Yes,3,1630,No,55,No
807548,41,Mombasa,Married,Diploma,Small Business,24271,3500,Yes,Yes,Agriculture,Poor infrastructure,Yes,Yes,2,2492,No,49,No
941531,41,Mombasa,Married,KCPE,Vendor,28048,0,No,No,Agriculture,No Challenge,No,No,1,1184,No,26,Yes
659550,45,Nakuru,Married,Diploma,Civil servant,56909,0,No,Yes,Retail,Low Customers,Yes,Yes,1,2163,Yes,38,No
964645,31,Narok,Widowed,KCSE,Unemployed,2646,0,No,No,Agriculture,No Challenge,No,No,6,2116,No,31,No
479551,53,Narok,Married,KCSE,Small Business,22581,3100,Yes,No,Agriculture,No Challenge,Yes,Yes,3,2297,No,47,No
571082,37,Kisii,Married,Graduate,Civil servant,33021,6000,Yes,Yes,Casual jobs,Poor infrastructure,Yes,Yes,4,2430,Yes,43,No
972701,49,Narok,Married,KCPE,Farmer,16405,0,No,No,Agriculture,No Challenge,No,No,6,1763,No,34,No
160545,54,Kisii,Married,KCSE,Small Business,39526,0,No,Yes,Agriculture,Low Customers,Yes,No,2,2012,Yes,22,No
334555,46,Nyeri,Married,KCPE,Casual Labour,13065,1800,Yes,No,Agriculture,No Challenge,No,No,5,1871,No,47,No
323894,51,Wajir,Married,Diploma,corperative worker,36143,0,No,No,Agriculture,No Challenge,Yes,Yes,2,1893,Yes,38,No
827506,49,Kakamega,Married,Certificate,Small Business,15346,0,No,No,Agriculture,No Challenge,Yes,Yes,5,1158,Yes,44,No
402066,41,Wajir,Married,Diploma,corperative worker,41368,5300,No,No,Agriculture,No Challenge,Yes,Yes,2,2666,No,27,Yes
667201,54,Mombasa,Married,KCSE,Small Business,22333,1300,No,No,Agriculture,No Challenge,Yes,Yes,0,1402,No,51,No
459177,39,Nairobi,Married,KCSE,Vendor,14043,0,No,No,Agriculture,No Challenge,Yes,Yes,3,1674,No,58,No
466936,46,Mombasa,Married,KCPE,Farmer,30350,1600,Yes,No,Agriculture,No Challenge,Yes,No,7,2051,No,27,No
350497,52,Nakuru,Married,KCSE,Vendor,16543,2200,Yes,No,Agriculture,No Challenge,Yes,Yes,4,1461,No,58,Yes
543057,41,Nakuru,Widowed,KCSE,Small Business,22043,700,Yes,No,Agriculture,No Challenge,No,No,5,1340,No,52,Yes
801692,39,Kakamega,Married,Certificate,Shop Attendant,26530,1800,Yes,No,Agriculture,No Challenge,No,Yes,0,2440,No,25,No
585278,43,Kisumu,Married,KCSE,Small Business,29989,0,No,No,Agriculture,No Challenge,Yes,No,4,1878,No,55,No
793206,60,Kisumu,Married,KCSE,Vendor,12242,1300,Yes,No,Agriculture,No Challenge,No,No,1,2382,No,29,No
814834,45,Narok,Married,KCSE,Unemployed,1313,0,No,Yes,fashion,No Capital,No,No,7,1434,No,59,Yes
144936,49,Nyeri,Married,KCSE,Small Business,30300,0,No,Yes,Agriculture,Poor infrastructure,Yes,Yes,6,1986,Yes,23,Yes
785154,58,Mombasa,Married,KCSE,Unemployed,994,0,No,No,Agriculture,No Challenge,No,No,5,2341,No,59,No
816948,32,Nakuru,Married,KCPE,Farmer,21183,2800,Yes,No,Agriculture,No Challenge,No,No,6,1931,No,48,No
302056,37,Nairobi,Married,Diploma,Shop Attendant,21336,4000,Yes,No,Agriculture,No Challenge,Yes,Yes,5,1083,Yes,44,No
325469,50,Nairobi,Married,KCSE,Small Business,20538,3800,No,No,Agriculture,No Challenge,Yes,Yes,3,1974,No,39,No
128141,55,Nairobi,Single,Diploma,Civil servant,46010,4900,Yes,No,Agriculture,No Challenge,Yes,Yes,4,1861,No,38,Yes
237478,56,Kisumu,Married,KCSE,Casual Labour,22325,1600,Yes,No,Agriculture,No Challenge,Yes,Yes,5,1810,No,31,Yes
197359,42,Kakamega,Married,Certificate,fashion,33527,6600,Yes,No,Agriculture,No Challenge,Yes,Yes,3,1557,Yes,53,No
254363,32,Kisumu,Married,KCPE,Vendor,21851,1300,No,No,Agriculture,No Challenge,Yes,Yes,5,1941,No,40,No
665856,43,Nakuru,Widowed,KCSE,Small Business,28595,0,No,No,Agriculture,No Challenge,Yes,Yes,4,1128,Yes,20,No
721827,37,Mombasa,Married,KCSE,Casual Labour,14048,1700,Yes,No,Agriculture,No Challenge,No,No,3,1797,No,43,No
671139,39,Mombasa,Married,KCSE,Farmer,19428,1400,Yes,No,Agriculture,No Challenge,Yes,Yes,3,1580,Yes,47,No
593158,53,Kakamega,Married,Diploma,Civil servant,53726,0,No,No,Agriculture,No Challenge,No,No,7,1218,Yes,27,Yes
679111,31,Nairobi,Married,KCSE,Casual Labour,15605,2200,No,No,Agriculture,No Challenge,No,No,5,1512,No,41,Yes
123312,55,Narok,Married,KCSE,Vendor,22484,2600,No,No,Agriculture,No Challenge,No,No,6,2300,Yes,39,No
527387,43,Nairobi,Married,KCSE,Unemployed,6797,500,Yes,No,Agriculture,No Challenge,No,Yes,7,1508,No,39,No
534995,47,Mombasa,Married,KCSE,Small Business,31519,0,No,No,Agriculture,No Challenge,Yes,Yes,7,1741,Yes,49,No
824188,32,Kakamega,Married,Certificate,Small Business,30582,4700,Yes,No,Agriculture,No Challenge,No,No,5,1857,No,54,No
600531,40,Nairobi,Married,KCSE,Vendor,18061,0,No,No,Agriculture,No Challenge,No,No,6,1537,No,21,No
985155,32,Kisumu,Married,KCPE,Casual Labour,11979,0,No,No,Agriculture,No Capital,Yes,Yes,3,1829,No,54,No
898843,63,Machakos,Married,KCSE,Small Business,25617,2300,No,No,Agriculture,No Challenge,Yes,Yes,3,2634,No,57,Yes
596037,54,Wajir,Married,KCSE,Casual Labour,15252,3000,Yes,No,Agriculture,No Challenge,Yes,Yes,3,1429,No,55,No
349062,43,Mombasa,Single,KCSE,Casual Labour,9095,1400,No,No,Agriculture,No Challenge,No,No,3,2431,Yes,32,No
943441,37,Nyeri,Married,KCSE,Small Business,27684,2100,Yes,No,Agriculture,No Challenge,Yes,Yes,3,1852,No,55,No
508638,60,Kakamega,Married,Certificate,fashion,34465,5800,No,No,Agriculture,No Challenge,Yes,Yes,4,2186,Yes,35,No
535684,40,Narok,Married,Certificate,beauty,40662,7500,Yes,No,Agriculture,No Challenge,Yes,Yes,4,1903,No,31,No
656659,35,Nyeri,Married,KCSE,Casual Labour,19651,1800,No,Yes,fashion,High Competition,No,No,4,1556,Yes,32,No
157022,46,Kisumu,Married,Diploma,Small Business,21217,3100,Yes,No,Agriculture,No Challenge,No,No,3,1870,Yes,36,No
433373,61,Mombasa,Single,KCPE,Farmer,15022,1200,Yes,No,Agriculture,No Challenge,Yes,Yes,4,1687,Yes,40,No
199071,24,Nakuru,Married,KCSE,Vendor,22043,2000,Yes,No,Agriculture,No Challenge,Yes,Yes,9,1896,Yes,47,No
282268,37,Kisumu,Married,Graduate,Civil servant,39243,0,No,No,Agriculture,No Challenge,Yes,Yes,2,1763,Yes,59,Yes
458918,61,Narok,Single,KCSE,Vendor,21181,0,No,Yes,Agriculture,Low Customers,Yes,Yes,2,2017,Yes,36,No
589626,35,Kisumu,Married,KCSE,Casual Labour,10264,1600,Yes,No,Agriculture,No Challenge,Yes,Yes,3,2091,No,46,No
388859,33,Kakamega,Married,KCSE,Small Business,27011,2400,Yes,No,Agriculture,No Challenge,Yes,Yes,4,1835,No,41,No
914037,46,Nyeri,Married,Diploma,Civil servant,40884,7800,Yes,No,Agriculture,No Challenge,Yes,Yes,4,2246,Yes,52,Yes
724141,56,Kakamega,Married,KCSE,Casual Labour,16049,0,No,No,Agriculture,No Challenge,No,No,6,2029,No,31,Yes
655462,44,Nairobi,Married,Certificate,beauty,32218,3700,No,No,Agriculture,No Challenge,Yes,Yes,4,1504,Yes,26,No
597660,67,Machakos,Married,KCSE,Small Business,41478,6000,No,No,Agriculture,No Challenge,Yes,Yes,4,2571,Yes,47,No
176373,49,Nyeri,Married,KCPE,Farmer,31002,0,No,No,Agriculture,No Challenge,Yes,Yes,6,1266,Yes,32,No
955684,31,Machakos,Married,KCSE,Farmer,18065,0,No,Yes,Agriculture,No Capital,Yes,Yes,5,1950,No,47,No
293021,66,Kakamega,Married,KCSE,Small Business,38297,0,No,No,Agriculture,No Challenge,Yes,Yes,3,1921,Yes,29,No
293718,42,Nakuru,Single,Diploma,Shop Attendant,20611,0,No,No,Agriculture,No Challenge,Yes,Yes,1,1708,No,45,Yes
694305,39,Mombasa,Married,Diploma,Civil servant,51393,2700,No,Yes,beauty,High Taxes,Yes,Yes,6,1747,Yes,27,No
163037,46,Narok,Widowed,KCSE,Vendor,24022,4000,No,Yes,Retail,No Capital,Yes,Yes,1,2182,No,48,No
714106,39,Kisumu,Widowed,KCPE,Farmer,14517,2300,Yes,Yes,Agriculture,High Taxes,No,Yes,6,2087,No,59,No
630836,32,Kisumu,Married,KCSE,Farmer,30178,2400,Yes,Yes,Casual jobs,Low Customers,Yes,Yes,1,1674,No,45,No
741269,24,Machakos,Married,Certificate,Shop Attendant,20112,3200,No,No,Agriculture,No Challenge,No,No,5,1462,No,48,Yes
334213,43,Narok,Married,KCSE,Vendor,17332,1700,Yes,No,Agriculture,No Challenge,No,No,3,1248,Yes,46,No
304366,55,Nyeri,Married,Certificate,Shop Attendant,18048,2600,Yes,Yes,cooperation,Poor infrastructure,Yes,Yes,7,2090,No,31,No
602420,46,Mombasa,Single,KCPE,Unemployed,4542,300,Yes,No,Agriculture,No Challenge,No,No,9,2045,No,45,Yes
254249,68,Wajir,Married,Certificate,Shop Attendant,21668,3700,No,Yes,Agriculture,High Taxes,Yes,No,6,1535,No,20,No
386166,39,Machakos,Married,Diploma,Small Business,52554,6600,Yes,No,Agriculture,No Challenge,Yes,Yes,2,2624,Yes,37,No
730585,39,Nyeri,Married,KCSE,Small Business,23179,4000,Yes,No,Agriculture,No Challenge,No,No,6,1976,No,23,No
760902,35,Nyeri,Married,Diploma,Civil servant,37376,4800,Yes,No,Agriculture,No Challenge,Yes,No,4,1998,Yes,34,No
322084,35,Narok,Married,Certificate,Small Business,33744,2800,Yes,Yes,Casual jobs,Poor infrastructure,Yes,Yes,5,1855,Yes,52,No
589536,39,Narok,Married,Certificate,Small Business,24142,3100,No,No,Agriculture,No Challenge,Yes,Yes,6,1969,No,49,No
160428,53,Nairobi,Married,KCSE,Farmer,16214,0,No,Yes,fashion,Poor infrastructure,No,No,5,2947,Yes,52,No
778100,59,Kisumu,Single,KCSE,Vendor,15859,1400,No,Yes,Casual jobs,Low Customers,No,No,5,2228,Yes,45,No
421497,64,Mombasa,Married,Diploma,corperative worker,36556,0,No,No,Agriculture,No Challenge,Yes,Yes,9,1683,Yes,39,No
737420,37,Nairobi,Married,Certificate,Small Business,26664,4100,Yes,Yes,food Vendoring,No Capital,No,No,3,1441,Yes,32,No
287604,57,Machakos,Married,Diploma,Civil servant,40324,0,No,No,Agriculture,No Challenge,No,No,5,2139,Yes,21,No
640340,40,Mombasa,Married,KCSE,Farmer,28150,0,No,No,Agriculture,No Challenge,Yes,Yes,5,2397,No,26,No
200689,33,Kisii,Widowed,KCSE,Vendor,21362,0,No,No,Agriculture,No Challenge,Yes,No,6,1803,No,22,No
802436,57,Kisii,Married,Graduate,Civil servant,53024,0,No,No,Agriculture,No Challenge,Yes,Yes,5,2520,No,58,No
546636,48,Mombasa,Widowed,KCSE,Casual Labour,14133,0,No,Yes,Retail,No Capital,No,No,4,1848,No,36,No
756031,35,Narok,Married,Diploma,Small Business,30511,1600,Yes,No,Agriculture,No Challenge,Yes,Yes,5,1465,Yes,55,Yes
362307,43,Nyeri,Married,KCSE,Farmer,20145,0,No,No,Agriculture,No Challenge,No,No,6,1687,No,50,No
403568,39,Wajir,Single,KCSE,Casual Labour,11593,1300,Yes,No,Agriculture,No Challenge,No,No,0,1682,No,40,No
602754,51,Mombasa,Married,KCSE,Unemployed,875,0,No,No,Agriculture,No Challenge,No,No,1,1417,No,40,No
563547,43,Machakos,Married,Diploma,Small Business,32660,0,No,Yes,Retail,High Competition,Yes,Yes,6,2032,No,60,No
503850,66,Nairobi,Married,Diploma,Shop Attendant,15617,1300,No,No,Agriculture,No Challenge,Yes,Yes,0,2312,No,52,Yes
235870,30,Kisumu,Single,Diploma,Shop Attendant,14488,1500,Yes,No,Agriculture,No Challenge,No,No,2,1457,No,38,No
384564,41,Kisii,Married,KCSE,Farmer,19293,2100,Yes,No,Agriculture,No Challenge,Yes,Yes,5,2165,No,27,No
610259,44,Nakuru,Married,KCPE,Unemployed,4453,800,Yes,No,Agriculture,No Challenge,Yes,Yes,3,1381,No,21,No
744863,44,Nakuru,Divorced,Certificate,beauty,31359,3300,Yes,Yes,food Vendoring,No Capital,Yes,Yes,8,1584,Yes,28,Yes
882518,40,Nyeri,Married,KCSE,Farmer,27521,0,No,No,Agriculture,No Challenge,Yes,No,2,2115,No,52,No
391444,51,Narok,Widowed,Certificate,beauty,19147,2700,Yes,Yes,Agriculture,High Competition,Yes,Yes,1,1658,No,47,No
976313,57,Kisumu,Married,Diploma,Shop Attendant,28237,3200,Yes,No,Agriculture,No Challenge,No,No,2,1089,No,23,No
110749,61,Kisii,Married,KCSE,Small Business,35001,0,No,No,Agriculture,No Challenge,Yes,Yes,2,2253,Yes,50,No
728419,54,Nakuru,Single,Certificate,fashion,18125,1300,Yes,Yes,food Vendoring,High Taxes,Yes,Yes,0,1473,No,39,No
780481,56,Nakuru,Married,Diploma,corperative worker,56613,6300,Yes,Yes,Agriculture,Poor infrastructure,Yes,No,5,2340,Yes,45,No
399631,46,Wajir,Divorced,Diploma,Civil servant,46258,1300,No,No,Agriculture,No Challenge,Yes,Yes,3,1504,Yes,33,No
325019,55,Mombasa,Married,KCSE,Farmer,12946,1400,No,No,Agriculture,No Challenge,Yes,Yes,5,1504,No,21,Yes
526577,39,Nairobi,Married,Certificate,beauty,17446,2200,Yes,No,Agriculture,No Challenge,Yes,Yes,5,2409,No,23,No
907655,42,Kisumu,Widowed,KCSE,Farmer,19181,2300,Yes,No,Agriculture,No Challenge,Yes,Yes,4,1603,Yes,36,No
697218,40,Kakamega,Divorced,KCPE,Small Business,20594,3000,No,No,Agriculture,No Challenge,Yes,Yes,6,1999,No,23,Yes
769416,44,Nairobi,Married,KCSE,Farmer,30182,0,No,Yes,Casual jobs,High Competition,No,No,1,1611,Yes,58,No
390524,39,Narok,Married,KCSE,Casual Labour,12213,0,No,Yes,fashion,Poor infrastructure,No,No,2,1826,No,23,No
912467,63,Mombasa,Married,KCSE,Vendor,18765,2900,No,No,Agriculture,No Challenge,Yes,Yes,7,2170,No,29,Yes
917052,40,Nairobi,Widowed,KCPE,Casual Labour,12334,0,No,Yes,Agriculture,Low Customers,No,Yes,4,2505,Yes,47,No
356553,32,Machakos,Married,Diploma,Civil servant,47711,4000,Yes,No,Agriculture,No Challenge,Yes,Yes,2,1763,No,29,No
548532,45,Kisii,Married,KCSE,Farmer,28669,4100,Yes,No,Agriculture,No Challenge,Yes,Yes,2,1637,No,54,No
819401,30,Kakamega,Married,KCSE,Casual Labour,15748,0,No,No,Agriculture,No Challenge,No,No,4,1651,Yes,44,No
479504,33,Nyeri,Married,KCSE,Vendor,19156,0,No,No,Agriculture,No Challenge,No,No,5,1395,No,25,Yes
153352,37,Machakos,Divorced,KCSE,Farmer,24490,4700,Yes,No,Agriculture,No Challenge,Yes,Yes,3,1858,No,33,No
524127,43,Kisumu,Married,KCSE,Farmer,14877,2400,Yes,No,Agriculture,No Challenge,No,No,4,2312,No,43,No
263856,43,Kisii,Married,KCSE,Unemployed,5871,600,Yes,No,Agriculture,No Challenge,No,No,2,1360,No,49,Yes
103191,54,Nakuru,Married,Diploma,Civil servant,48201,5800,Yes,Yes,Agriculture,High Taxes,Yes,Yes,2,1511,Yes,23,No
976968,51,Kakamega,Married,Certificate,Shop Attendant,21768,0,No,No,Agriculture,No Challenge,Yes,Yes,3,1139,No,44,No
728864,43,Mombasa,Married,KCSE,Farmer,26054,0,No,No,Agriculture,No Challenge,Yes,Yes,4,1807,No,54,Yes
295713,40,Mombasa,Divorced,KCSE,Casual Labour,16499,1800,Yes,No,Agriculture,No Challenge,No,No,3,1241,No,58,No
542939,40,Machakos,Married,KCSE,Casual Labour,16571,0,No,Yes,Agriculture,Poor infrastructure,Yes,No,2,1876,Yes,48,No
103631,53,Nairobi,Single,KCSE,Small Business,33973,4900,Yes,Yes,beauty,No Capital,Yes,No,3,1534,Yes,27,No
237244,29,Narok,Married,KCSE,Farmer,12496,0,No,No,Agriculture,No Challenge,No,No,1,2230,No,36,No
404224,26,Nakuru,Single,Certificate,beauty,22699,0,No,Yes,Agriculture,No Challenge,Yes,Yes,5,1818,Yes,54,No
320169,53,Wajir,Married,KCSE,Small Business,44066,8300,Yes,No,Agriculture,No Challenge,Yes,Yes,5,1752,No,48,Yes
714641,44,Kakamega,Married,Diploma,Civil servant,40236,0,No,No,Agriculture,No Challenge,Yes,Yes,3,1481,Yes,30,No
513497,34,Nairobi,Married,KCSE,Small Business,29146,0,No,Yes,Agriculture,Poor infrastructure,Yes,No,5,2527,No,27,No
652959,37,Kisumu,Married,KCSE,Farmer,15407,0,No,No,Agriculture,No Challenge,Yes,Yes,4,2621,No,47,No
747099,60,Kakamega,Divorced,KCSE,Casual Labour,13382,0,No,No,Agriculture,No Challenge,No,No,4,2141,No,56,No
